,KO,COST,MNST,PM,ORCL,WMT,STX,PYPL,SWKS,TXN,QCOM,V,WDC,FFIV,GLW,HPE,HPQ,IBM,JNPR,INTC,MA,MSFT,MU,NTAP,NVDA,AMAT,AKAM,ACN,AMD,CTSH,CSCO,CRM,NKE,MCD,HD,SBUX,TGT,GM,AMZN,DG,LVS,F,EBAY,DHI,YUM,BBY,CZR,EXPE,CMG,MGM,PHM,WYNN,AAL,AXP,MMM,AMGN,BA,CAT,DAL,CVX,JNJ,GS,FDX,JPM,KSU,MRK,NSC,PG,LUV,UNP,UAL,UPS,UNH,VZ,WBA,DIS,MktVal,PctReturns
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,0.28,0.0,0.0,0.0,0.26,0.28,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,-0.6,0.31,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.8612537584775567,0.013255813953488405
2019-10-04,0.08,0.0,0.0,0.0,0.0,-0.14,0.4,0.32,0.0,0.0,0.0,0.29,0.4,0.0,0.0,0.0,0.24,0.38,0.0,0.0,0.34,0.0,0.0,0.0,0.18,0.0,0.0,-0.23,0.0,0.0,0.0,0.2,0.0,0.26,-0.7,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.34,-0.7,0.0,0.0,0.31,-0.12,-0.16,0.1,0.0,0.0,-0.59,-0.29,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.34,0.8739722732829811,0.01476744186046508
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.34,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.29,0.0,0.0,0.0,0.38,-0.61,0.0,0.0,0.28,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.91787413631301,0.050232558139534866
2019-10-18,-0.6,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.61,0.3,0.31,0.0,0.0,-0.22,0.0,0.0,-0.69,0.0,0.0,0.35,0.0,0.0,0.0,-0.69,-0.62,0.3,0.0,0.0,0.0,0.0,0.32,0.0,0.4,-0.61,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.8851081642376503,-0.03569767441860461
2019-10-25,0.3,0.0,0.0,0.26,0.0,0.23,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.31,0.0,0.0,0.37,0.0,0.32,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.22,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.31,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-0.7,0.0,0.0,0.0,0.0,0.9134110415824589,0.03197674418604657
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,-0.62,-0.06,0.0,0.0,0.0,0.0,0.3,0.0,0.27,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.3,0.0,0.29,0.0,0.36,0.3,-0.62,0.33,0.0,0.0,0.0,0.0,-0.62,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,-0.71,0.0,0.0,0.0,-0.59,0.0,-0.6,0.0,0.05,0.0,0.0,-0.28,0.0,0.0,0.893974504302274,-0.02127906976744187
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.04,0.0,-0.02,0.0,0.21,-0.71,0.38,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.29,0.0,0.0,-0.33,-0.64,0.0,0.0,0.0,0.28,0.26,0.26,0.0,0.0,0.0,0.33,0.0,-0.64,0.0,0.32,0.0,0.0,-0.62,0.35,0.0,0.28,0.0,0.29,0.34,0.0,0.0,0.0,0.0,0.38,0.35,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.68,0.32,-0.46,-0.69,0.8831636498316419,-0.012093023255813962
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,-0.68,0.3,0.0,0.0,0.26,0.34,0.0,0.0,0.24,0.0,0.3,0.0,0.0,0.0,0.06,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.18,0.28,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.32,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.29,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.32,0.0,0.9383100312222921,0.06244186046511624
2019-11-22,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.4,0.0,-0.42,0.0,0.0,0.0,0.0,0.3,0.33,0.26,0.0,0.0,-0.66,0.0,0.28,0.0,0.16,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.3,0.0,0.31,0.0,0.0,0.26,0.0,0.0,0.37,0.0,0.0,0.36,0.34,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.9778063371876955,0.04209302325581388
2019-11-29,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.62,0.28,0.28,0.0,0.0,0.0,0.0,0.4,0.36,0.0,0.4,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.34,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.28,0.0,0.24,-0.74,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,0.0,0.0,0.0,0.07,0.33,0.0,0.0,0.0,1.001114511504379,0.02383720930232558
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,-0.71,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,-0.73,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.27,0.0,-0.73,0.32,0.0,0.0,0.0,0.0,-0.66,0.36,0.0,0.4,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.26,0.0,0.0,0.9640965563115427,-0.03697674418604646
2019-12-13,0.3,0.3,-0.08,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.1,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.3,0.28,0.0,0.0,0.3,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.3,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.26,0.0,0.0,0.0,0.0,0.0,0.9587155522763154,-0.005581395348837281
2019-12-20,0.24,0.0,0.38,0.0,0.0,0.0,0.32,0.0,0.0,0.35,0.27,0.0,0.0,0.0,0.28,0.0,0.26,0.28,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.26,0.0,0.26,0.0,0.16,0.0,0.0,1.003195494759833,0.046395348837209305
2019-12-27,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.3,0.0,0.0,0.36,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.26,0.0,0.0,0.24,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.33,0.0,-0.12,0.0,-0.52,0.0,0.0,1.0437899171059284,0.04046511627906968
2020-01-03,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.3,0.34,0.0,-0.15,0.0,0.26,0.0,0.0,0.0,0.4,0.28,0.0,0.0,0.3,0.26,0.0,0.0,-0.72,0.0,0.0,-0.55,0.3,0.0,0.0,0.0,0.32,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.13,0.0,0.34,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0780165167133553,0.032790697674418556
2020-01-10,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.03,0.31,0.0,0.0,-0.66,0.0,-0.64,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,-0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.0,0.0,0.34,0.0,1.0668602992729497,-0.010348837209302353
2020-01-17,0.0,0.0,0.32,0.0,-0.5,0.0,-0.62,0.0,0.0,0.0,-0.74,0.0,0.0,0.0,-0.18,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.34,0.0,0.0,0.0,0.3,0.0,0.0,-0.6,0.0,0.0,0.0,0.23,0.0,0.0,-0.06,-0.24,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.62,0.0,1.039320417128927,-0.02581395348837212
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,-0.27,0.21,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,-0.74,0.39,0.26,0.0,-0.6,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-0.24,0.34,0.0,-0.13,-0.67,0.08,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.32,0.0,0.0,0.34,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.32,-0.12,0.38,0.0,0.38,0.0,0.32,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,1.0185340087863484,-0.020000000000000018
2020-01-31,0.26,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.27,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,-0.62,0.0,0.33,0.0,0.0,0.0,-0.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0166390617932575,-0.0018604651162791308
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.25,0.3,0.28,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.39,-0.7,0.0,0.0,0.0,-0.75,-0.39,0.0,-0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,-0.68,0.0,0.0,0.0,0.0,-0.66,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0,0.3,0.25,-0.7,0.0,0.0,0.9945330728914739,-0.021744186046511627
2020-02-14,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.28,-0.54,0.0,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.32,0.0,-0.68,-0.26,0.0,0.0,0.34,-0.03,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.28,0.27,0.0,0.0,0.0,0.32,0.34,0.0,0.0,-0.72,-0.04,0.0,0.0,0.38,0.0,0.0,-0.56,0.0,0.0,-0.52,0.0,0.32,0.0,0.0,0.9806558672232207,-0.013953488372092981
2020-02-21,-0.72,0.0,0.0,0.0,0.0,-0.75,0.0,-0.75,-0.6,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,-0.6,0.0,0.0,-0.72,0.0,0.0,-0.64,0.0,-0.7,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,-0.62,0.0,0.0,0.0,-0.63,-0.67,-0.67,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.8456446408520238,-0.13767441860465113
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573460027428832,0.01383720930232557
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8242484593811812,-0.03860465116279066
2020-03-13,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,-0.63,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8025879766113967,-0.026279069767441765
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,-0.64,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052943779278771,0.0033720930232559176
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052943779278771,0.0
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7969605175051351,-0.010348837209302353
2020-04-09,0.0,-0.72,0.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7868595062948956,-0.012674418604651017
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.7863105345463178,-0.0006976744186046879
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.08,0.0,0.0,0.7964594263294157,0.01290697674418606
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.7910879557797522,-0.006744186046511613
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.7732424832889067,-0.022558139534883725
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.26,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.28,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.7584969289564205,-0.019069767441860508
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,-0.68,0.0,0.0,-0.61,0.0,0.34,0.0,0.0,-0.6,0.0,0.26,0.0,-0.64,0.0,0.34,0.0,0.2,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.31,0.0,0.29,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.63,0.0,0.0,-0.72,-0.62,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467666857527921,-0.015465116279069768
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.66,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,-0.61,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,-0.72,-0.61,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.7149856849405222,-0.04255813953488374
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.38,-0.24,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.04,-0.62,0.0,0.0,0.0,0.0,0.18,0.2,-0.66,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.26,0.05,0.0,0.0,-0.66,0.0,-0.26,0.0,0.0,0.6839752593029855,-0.04337209302325584
2020-06-12,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.27,0.0,0.35,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,-0.26,0.0,0.0,0.36,0.0,0.0,0.0,0.0,-0.33,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.39,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.27,0.7029834089510569,0.027790697674418663
2020-06-19,0.0,0.32,0.0,-0.68,0.0,0.33,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.36,0.0,0.04,0.0,0.0,0.0,-0.71,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,-0.67,0.7081331711329076,0.007325581395348779
2020-06-26,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7177670759029716,0.013604651162790748
